Année,Numéro,Département,Code INSEE,Nom de la commune,Date de première alerte,Surface parcourue (m2),Surface forêt (m2),Surface maquis garrigues (m2),Autres surfaces naturelles hors forêt (m2),Surfaces agricoles (m2),Autres surfaces (m2),Surface autres terres boisées (m2),Surfaces non boisées naturelles (m2),Surfaces non boisées artificialisées (m2),Surfaces non boisées (m2),Précision des surfaces,Type de peuplement,Nature,Décès ou bâtiments touchés,Nombre de décès,Nombre de bâtiments totalement détruits,Nombre de bâtiments partiellement détruits,Précision de la donnée
1973,2265,84,84066,Lioux,1973-03-16 13:10:00,5000,2350,2400,0,,,,,,250,,1.0,Involontaire (particulier),,,,,
1973,2269,84,84069,Malaucène,1973-03-16 17:25:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,2268,84,84020,Bonnieux,1973-03-17 15:00:00,55000,25850,26400,0,,,,,,2750,,1.0,,,,,,
1973,1685,34,34117,Graissessac,1973-03-17 18:00:00,1000000,470000,480000,0,,,,,,50000,,1.0,,,,,,
1973,77,06,06016,Beuil,1973-03-18 10:30:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,1924,83,83108,La Roquebrussanne,1973-03-18 11:35:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (travaux),,,,,
1973,56,06,06109,La Roquette-sur-Var,1973-03-18 12:30:00,400000,188000,192000,0,,,,,,20000,,1.0,Involontaire (particulier),,,,,
1973,2266,84,84035,Cavaillon,1973-03-18 12:35:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1681,34,34013,Aspiran,1973-03-18 14:15:00,150000,70500,72000,0,,,,,,7500,,1.0,,,,,,
1973,57,06,06130,Saint-Vallier-de-Thiey,1973-03-18 17:50:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,2267,84,84087,Orange,1973-03-18 19:00:00,2000,940,960,0,,,,,,100,,1.0,,,,,,
1973,1682,34,34045,Cabrières,1973-03-19 06:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1973,80,06,06043,Coaraze,1973-03-19 07:20:00,400000,188000,192000,0,,,,,,20000,,4.0,,,,,,
1973,703,2B,2B341,Venaco,1973-03-19 10:30:00,80000,37600,38400,0,,,,,,4000,,,,,,,,
1973,570,13,13058,Maussane-les-Alpilles,1973-03-19 12:20:00,30000,14100,14400,0,,,,,,1500,,1.0,Accidentelle,,,,,
1973,58,06,06048,Contes,1973-03-19 13:30:00,40000,18800,19200,0,,,,,,2000,,5.0,,,,,,
1973,1925,83,83046,Cotignac,1973-03-19 14:00:00,150000,70500,72000,0,,,,,,7500,,1.0,Involontaire (travaux),,,,,
1973,2271,84,84151,Vitrolles-en-Lubéron,1973-03-19 15:00:00,20000,9400,9600,0,,,,,,1000,,3.0,Malveillance,,,,,
1973,59,06,06137,Spéracèdes,1973-03-19 15:20:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1683,34,34124,Lacoste,1973-03-19 16:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,1684,34,34138,Lieuran-Cabrières,1973-03-19 18:00:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1973,60,06,06069,Grasse,1973-03-19 21:00:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1973,63,06,06088,Nice,1973-03-20 11:50:00,15000,7050,7200,0,,,,,,750,,1.0,,,,,,
1973,62,06,06083,Menton,1973-03-20 12:10:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1973,2270,84,84101,La Roque-sur-Pernes,1973-03-20 13:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1973,64,06,06006,Aspremont,1973-03-20 13:45:00,25000,11750,12000,0,,,,,,1250,,1.0,,,,,,
1973,65,06,06068,Gourdon,1973-03-20 14:50:00,50000,23500,24000,0,,,,,,2500,,3.0,Naturelle,,,,,
1973,66,06,06112,Le Rouret,1973-03-20 15:00:00,130000,61100,62400,0,,,,,,6500,,1.0,,,,,,
1973,1926,83,83069,Hyères,1973-03-20 15:35:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (travaux),,,,,
1973,61,06,06006,Aspremont,1973-03-20 16:00:00,2000,940,960,0,,,,,,100,,1.0,,,,,,
1973,704,2B,2B050,Calvi,1973-03-20 16:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,67,06,06147,Tourrette-Levens,1973-03-20 17:20:00,50000,23500,24000,0,,,,,,2500,,1.0,Involontaire (particulier),,,,,
1973,571,13,13014,Berre-l'Étang,1973-03-21 01:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,705,2A,2A278,Serra-di-Scopamène,1973-03-21 11:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,76,06,06141,Toudon,1973-03-21 13:15:00,35000,16450,16800,0,,,,,,1750,,1.0,,,,,,
1973,75,06,06112,Le Rouret,1973-03-21 13:25:00,1000,470,480,0,,,,,,50,,3.0,,,,,,
1973,2274,84,84079,Monieux,1973-03-21 13:30:00,40000,18800,19200,0,,,,,,2000,,6.0,Malveillance,,,,,
1973,1695,34,34123,Juvignac,1973-03-21 14:45:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (particulier),,,,,
1973,2272,84,84019,Bollène,1973-03-21 15:10:00,3000,1410,1440,0,,,,,,150,,1.0,Malveillance,,,,,
1973,2273,84,84020,Bonnieux,1973-03-21 16:00:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,572,13,13088,Le Rove,1973-03-21 18:00:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1973,1927,83,83075,Les Mayons,1973-03-21 19:25:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (travaux),,,,,
1973,81,06,06088,Nice,1973-03-22 12:50:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1973,1104,2B,2B187,Olmeta-di-Capocorso,1973-03-22 13:00:00,100000,47000,48000,0,,,,,,5000,,,,,,,,
1973,706,2B,2B178,Nonza,1973-03-22 14:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1694,34,34109,Gabian,1973-03-22 14:00:00,120000,56400,57600,0,,,,,,6000,,1.0,Involontaire (travaux),,,,,
1973,1105,2A,2A349,Viggianello,1973-03-22 14:45:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,82,06,06057,L'Escarène,1973-03-22 16:00:00,680000,319600,326400,0,,,,,,34000,,1.0,,,,,,
1973,1928,83,83143,Le Val,1973-03-22 16:07:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1106,2B,2B049,Calenzana,1973-03-22 19:00:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1973,1107,2A,2A189,Olmeto,1973-03-23 09:45:00,10000,4700,4800,0,,,,,,500,,,Involontaire (travaux),,,,,
1973,83,06,06100,Revest-les-Roches,1973-03-23 09:50:00,70000,32900,33600,0,,,,,,3500,,1.0,,,,,,
1973,707,2A,2A142,Levie,1973-03-23 11:40:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1973,2276,84,84104,Sablet,1973-03-23 12:00:00,60000,28200,28800,0,,,,,,3000,,1.0,Involontaire (travaux),,,,,
1973,1930,83,83136,Le Thoronet,1973-03-23 14:35:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1973,708,2A,2A142,Levie,1973-03-23 16:15:00,80000,37600,38400,0,,,,,,4000,,,,,,,,
1973,575,13,13055,Marseille,1973-03-23 18:18:00,80000,37600,38400,0,,,,,,4000,,1.0,,,,,,
1973,84,06,06105,Roquefort-les-Pins,1973-03-23 18:25:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1973,85,06,06070,Gréolières,1973-03-23 19:46:00,100000,47000,48000,0,,,,,,5000,,3.0,,,,,,
1973,573,13,13072,Peynier,1973-03-23 20:30:00,3000,1410,1440,0,,,,,,150,,5.0,,,,,,
1973,86,06,06062,Fontan,1973-03-24 06:24:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1973,87,06,06153,Valdeblore,1973-03-24 12:00:00,140000,65800,67200,0,,,,,,7000,,1.0,,,,,,
1973,88,06,06147,Tourrette-Levens,1973-03-24 12:13:00,180000,84600,86400,0,,,,,,9000,,1.0,Naturelle,,,,,
1973,89,06,06070,Gréolières,1973-03-24 14:00:00,70000,32900,33600,0,,,,,,3500,,3.0,,,,,,
1973,1109,2A,2A142,Levie,1973-03-24 14:55:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1973,574,13,13001,Aix-en-Provence,1973-03-24 16:13:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1108,2A,2A133,Guitera-les-Bains,1973-03-24 19:00:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1973,90,06,06105,Roquefort-les-Pins,1973-03-25 11:45:00,3000,1410,1440,0,,,,,,150,,5.0,,,,,,
1973,93,06,06145,Tourette-du-Château,1973-03-25 12:30:00,250000,117500,120000,0,,,,,,12500,,3.0,,,,,,
1973,78,06,06055,Duranus,1973-03-25 13:00:00,30000,14100,14400,0,,,,,,1500,,5.0,,,,,,
1973,1111,2A,2A348,Vico,1973-03-25 14:00:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1973,1110,2B,2B220,Piedigriggio,1973-03-25 14:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,709,2B,2B049,Calenzana,1973-03-26 07:00:00,50000,23500,24000,0,,,,,,2500,,,,,,,,
1973,91,06,06088,Nice,1973-03-26 13:30:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,710,2B,2B050,Calvi,1973-03-26 16:15:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1113,2B,2B033,Bastia,1973-03-26 17:00:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1973,1112,2B,2B050,Calvi,1973-03-26 18:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,712,2B,2B050,Calvi,1973-03-26 18:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1114,2B,2B205,Patrimonio,1973-03-28 10:00:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1973,94,06,06103,Roquebillière,1973-03-28 14:10:00,60000,28200,28800,0,,,,,,3000,,1.0,,,,,,
1973,1115,2B,2B037,Biguglia,1973-03-29 12:40:00,60000,28200,28800,0,,,,,,3000,,,,,,,,
1973,96,06,06068,Gourdon,1973-03-29 17:00:00,40000,18800,19200,0,,,,,,2000,,3.0,,,,,,
1973,97,06,06036,Castillon,1973-03-29 18:20:00,150000,70500,72000,0,,,,,,7500,,1.0,Involontaire (travaux),,,,,
1973,98,06,06142,Touët-de-l'Escarène,1973-03-29 23:15:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,1699,34,34035,La Boissière,1973-03-30 14:30:00,150000,70500,72000,0,,,,,,7500,,1.0,Involontaire (travaux),,,,,
1973,99,06,06141,Toudon,1973-03-30 20:30:00,9000,4230,4320,0,,,,,,450,,,,,,,,
1973,2277,84,84073,Ménerbes,1973-03-31 15:20:00,7000,3290,3360,0,,,,,,350,,1.0,Involontaire (travaux),,,,,
1973,1696,34,34109,Gabian,1973-03-31 16:45:00,12000,5640,5760,0,,,,,,600,,1.0,Involontaire (particulier),,,,,
1973,100,06,06010,Le Bar-sur-Loup,1973-04-01 15:20:00,200000,94000,96000,0,,,,,,10000,,1.0,Involontaire (travaux),,,,,
1973,2278,84,84129,Sorgues,1973-04-01 15:30:00,7000,3290,3360,0,,,,,,350,,1.0,,,,,,
1973,2279,84,84046,Flassan,1973-04-01 16:30:00,5000,2350,2400,0,,,,,,250,,3.0,Involontaire (travaux),,,,,
1973,105,06,06017,Bézaudun-les-Alpes,1973-04-02 16:40:00,500000,235000,240000,0,,,,,,25000,,1.0,,,,,,
1973,577,13,13007,Auriol,1973-04-02 19:49:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1973,1116,2B,2B251,Prunelli-di-Fiumorbo,1973-04-02 20:10:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,95,06,06059,Èze,1973-04-02 22:50:00,70000,32900,33600,0,,,,,,3500,,5.0,,,,,,
1973,1931,83,83118,Saint-Raphaël,1973-04-03 07:50:00,3000,1410,1440,0,,,,,,150,,1.0,Involontaire (travaux),,,,,
1973,1932,83,83080,Mons,1973-04-03 08:30:00,3000,1410,1440,0,,,,,,150,,1.0,Naturelle,,,,,
1973,106,06,06138,Théoule-sur-Mer,1973-04-03 08:50:00,80000,37600,38400,0,,,,,,4000,,5.0,Accidentelle,,,,,
1973,118,06,06115,Saint-Antonin,1973-04-03 09:30:00,90000,42300,43200,0,,,,,,4500,,5.0,,,,,,
1973,111,06,06047,Conségudes,1973-04-03 12:00:00,3810000,1790700,1828800,0,,,,,,190500,,1.0,,,,,,
1973,113,06,06034,Castagniers,1973-04-03 12:30:00,20000,9400,9600,0,,,,,,1000,,5.0,,,,,,
1973,1936,83,83141,Trans-en-Provence,1973-04-03 12:50:00,15000,7050,7200,0,,,,,,750,,,,,,,,
1973,578,13,13085,Roquefort-la-Bédoule,1973-04-03 13:13:00,15000,7050,7200,0,,,,,,750,,1.0,Accidentelle,,,,,
1973,1935,83,83152,Rayol-Canadel-sur-Mer,1973-04-03 13:45:00,2000,940,960,0,,,,,,100,,1.0,Involontaire (travaux),,,,,
1973,107,06,06068,Gourdon,1973-04-03 14:00:00,30000,14100,14400,0,,,,,,1500,,3.0,,,,,,
1973,1697,34,34335,Villemagne-l'Argentière,1973-04-03 14:30:00,20000,9400,9600,0,,,,,,1000,,1.0,Malveillance,,,,,
1973,1940,83,83071,La Londe-les-Maures,1973-04-03 15:15:00,5000,2350,2400,0,,,,,,250,,1.0,Involontaire (travaux),,,,,
1973,1934,83,83027,La Cadière-d'Azur,1973-04-03 15:20:00,200000,94000,96000,0,,,,,,10000,,1.0,Accidentelle,,,,,
1973,1117,2B,2B077,Castellare-di-Casinca,1973-04-03 15:25:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1973,1933,83,83021,Bras,1973-04-03 16:00:00,15000,7050,7200,0,,,,,,750,,1.0,Malveillance,,,,,
1973,1973,83,83127,Signes,1973-04-03 16:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,103,06,06152,Valbonne,1973-04-03 16:06:00,10000,4700,4800,0,,,,,,500,,5.0,,,,,,
1973,1937,83,83131,Solliès-Toucas,1973-04-03 16:40:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1973,112,06,06162,La Brigue,1973-04-03 18:30:00,3810000,1790700,1828800,0,,,,,,190500,,,,,,,,
1973,1118,2A,2A085,Cauro,1973-04-03 18:40:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,104,06,06006,Aspremont,1973-04-03 19:04:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1939,83,83007,Aups,1973-04-03 20:30:00,10000,4700,4800,0,,,,,,500,,5.0,Accidentelle,,,,,
1973,1119,2B,2B087,Cervione,1973-04-03 20:45:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,102,06,06070,Gréolières,1973-04-04 06:45:00,350000,164500,168000,0,,,,,,17500,,3.0,,,,,,
1973,114,06,06138,Théoule-sur-Mer,1973-04-04 07:30:00,2000,940,960,0,,,,,,100,,5.0,Accidentelle,,,,,
1973,1707,34,34016,Aumelas,1973-04-04 09:30:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (travaux),,,,,
1973,1121,2B,2B148,Lucciana,1973-04-04 10:25:00,20000,9400,9600,0,,,,,,1000,,,,,,,,
1973,1708,34,34282,Saint-Paul-et-Valmalle,1973-04-04 11:30:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,579,13,13041,Gardanne,1973-04-04 12:41:00,2000,940,960,0,,,,,,100,,1.0,,,,,,
1973,1941,83,83095,Pontevès,1973-04-04 13:10:00,4000,1880,1920,0,,,,,,200,,1.0,,,,,,
1973,101,06,06126,Saint-Martin-du-Var,1973-04-04 13:30:00,200000,94000,96000,0,,,,,,10000,,1.0,,,,,,
1973,1702,34,34008,Les Aires,1973-04-04 14:30:00,2000,940,960,0,,,,,,100,,1.0,Involontaire (particulier),,,,,
1973,1709,34,34008,Les Aires,1973-04-04 14:30:00,2000,940,960,0,,,,,,100,,1.0,Involontaire (particulier),,,,,
1973,1942,83,83148,Vidauban,1973-04-04 15:00:00,5000,2350,2400,0,,,,,,250,,1.0,Involontaire (travaux),,,,,
1973,1122,2B,2B042,Borgo,1973-04-04 15:05:00,5000,2350,2400,0,,,,,,250,,,,,,,,
1973,1124,2A,2A004,Ajaccio,1973-04-04 15:10:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1123,2A,2A004,Ajaccio,1973-04-04 15:26:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1710,34,34308,Taussac-la-Billière,1973-04-04 15:30:00,21000,9870,10080,0,,,,,,1050,,1.0,Involontaire (travaux),,,,,
1973,1703,34,34308,Taussac-la-Billière,1973-04-04 15:30:00,21000,9870,10080,0,,,,,,1050,,1.0,Involontaire (travaux),,,,,
1973,713,2B,2B318,Taglio-Isolaccio,1973-04-04 16:00:00,200000,94000,96000,0,,,,,,10000,,,,,,,,
1973,1120,2B,2B318,Taglio-Isolaccio,1973-04-04 17:25:00,10000,4700,4800,0,,,,,,500,,,Involontaire (travaux),,,,,
1973,108,06,06048,Contes,1973-04-05 11:20:00,150000,70500,72000,0,,,,,,7500,,5.0,,,,,,
1973,711,2B,2B078,Castellare-di-Mercurio,1973-04-05 11:45:00,30000,14100,14400,0,,,,,,1500,,,,,,,,
1973,1711,34,34217,Prades-le-Lez,1973-04-05 12:30:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,1698,34,34338,Villeneuvette,1973-04-05 14:00:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1973,1712,34,34123,Juvignac,1973-04-05 16:00:00,10000,4700,4800,0,,,,,,500,,1.0,Accidentelle,,,,,
1973,109,06,06068,Gourdon,1973-04-05 16:10:00,30000,14100,14400,0,,,,,,1500,,3.0,,,,,,
1973,110,06,06105,Roquefort-les-Pins,1973-04-05 16:40:00,3000,1410,1440,0,,,,,,150,,5.0,,,,,,
1973,1943,83,83085,La Motte,1973-04-05 18:20:00,5000,2350,2400,0,,,,,,250,,5.0,,,,,,
1973,580,13,13110,Trets,1973-04-05 21:27:00,250000,117500,120000,0,,,,,,12500,,1.0,,,,,,
1973,116,06,06136,Sospel,1973-04-06 12:30:00,870000,408900,417600,0,,,,,,43500,,1.0,,,,,,
1973,2281,84,84003,Apt,1973-04-06 12:45:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1973,2282,84,84023,Buoux,1973-04-06 13:00:00,2000,940,960,0,,,,,,100,,1.0,,,,,,
1973,1944,83,83031,Le Cannet-des-Maures,1973-04-06 13:00:00,15000,7050,7200,0,,,,,,750,,1.0,Involontaire (particulier),,,,,
1973,1126,2B,2B096,Corte,1973-04-06 14:00:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1973,1945,83,83072,Lorgues,1973-04-06 14:00:00,10000,4700,4800,0,,,,,,500,,,Involontaire (travaux),,,,,
1973,1125,2A,2A142,Levie,1973-04-06 15:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,714,2B,2B354,Vivario,1973-04-06 15:30:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,2280,84,84019,Bollène,1973-04-06 15:45:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1973,1127,2B,2B033,Bastia,1973-04-06 16:25:00,6000,2820,2880,0,,,,,,300,,,,,,,,
1973,1700,34,34142,Lodève,1973-04-06 16:30:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,1701,34,34028,Bédarieux,1973-04-06 18:40:00,30000,14100,14400,0,,,,,,1500,,1.0,Involontaire (particulier),,,,,
1973,1128,2B,2B149,Lugo-di-Nazza,1973-04-06 22:05:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1946,83,83014,Baudinard-sur-Verdon,1973-04-07 09:50:00,5000,2350,2400,0,,,,,,250,,3.0,Involontaire (particulier),,,,,
1973,115,06,06088,Nice,1973-04-07 12:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1947,83,83067,Gonfaron,1973-04-07 13:50:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (travaux),,,,,
1973,581,13,13077,Port-de-Bouc,1973-04-07 14:55:00,10000,4700,4800,0,,,,,,500,,5.0,,,,,,
1973,1705,34,34107,Fraisse-sur-Agout,1973-04-07 15:00:00,720000,338400,345600,0,,,,,,36000,,1.0,,,,,,
1973,117,06,06071,Guillaumes,1973-04-07 17:00:00,1130000,531100,542400,0,,,,,,56500,,5.0,,,,,,
1973,582,13,13054,Marignane,1973-04-08 10:40:00,12000,5640,5760,0,,,,,,600,,1.0,,,,,,
1973,1948,83,83017,Belgentier,1973-04-08 11:20:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1973,1706,34,34305,Le Soulié,1973-04-08 14:30:00,40000,18800,19200,0,,,,,,2000,,,,,,,,
1973,583,13,13048,Jouques,1973-04-08 15:35:00,5000,2350,2400,0,,,,,,250,,1.0,Involontaire (particulier),,,,,
1973,1704,34,34093,Dio-et-Valquières,1973-04-08 17:00:00,50000,23500,24000,0,,,,,,2500,,1.0,Involontaire (particulier),,,,,
1973,1129,2A,2A004,Ajaccio,1973-04-12 11:20:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1949,83,83119,Saint-Tropez,1973-04-12 13:18:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1973,584,13,13086,Roquevaire,1973-04-12 13:45:00,30000,14100,14400,0,,,,,,1500,,1.0,Malveillance,,,,,
1973,2283,84,84127,Sérignan-du-Comtat,1973-04-12 19:45:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1713,34,34252,Saint-Étienne-Estréchoux,1973-04-13 14:45:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1714,34,34028,Bédarieux,1973-04-14 16:10:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,585,13,13103,Salon-de-Provence,1973-04-14 16:40:00,10000,4700,4800,0,,,,,,500,,5.0,,,,,,
1973,1715,34,34235,Rosis,1973-04-15 11:30:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,1718,34,34235,Rosis,1973-04-15 11:30:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,1719,34,34260,Saint-Gervais-sur-Mare,1973-04-15 14:30:00,100000,47000,48000,0,,,,,,5000,,1.0,,,,,,
1973,1716,34,34260,Saint-Gervais-sur-Mare,1973-04-15 14:30:00,100000,47000,48000,0,,,,,,5000,,1.0,Malveillance,,,,,
1973,1130,2B,2B238,Poggio-di-Venaco,1973-04-15 15:00:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,2284,84,84131,Taillades,1973-04-15 16:22:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1973,2286,84,84053,Grillon,1973-04-16 10:00:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,2285,84,84019,Bollène,1973-04-16 10:40:00,1000,470,480,0,,,,,,50,,5.0,,,,,,
1973,1950,83,83124,Seillans,1973-04-16 12:50:00,5000,2350,2400,0,,,,,,250,,1.0,,,,,,
1973,1131,2B,2B311,Santa-Maria-Poggio,1973-04-16 13:05:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1951,83,83053,Évenos,1973-04-16 17:25:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,2287,84,84138,Valréas,1973-04-16 23:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1132,2B,2B124,Ghisoni,1973-04-17 09:30:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1973,586,13,13004,Arles,1973-04-17 15:19:00,3000,1410,1440,0,,,,,,150,,1.0,,,,,,
1973,1952,83,83076,Mazaugues,1973-04-18 01:00:00,500000,235000,240000,0,,,,,,25000,,1.0,,,,,,
1973,1133,2A,2A362,Zonza,1973-04-18 13:00:00,6000,2820,2880,0,,,,,,300,,,,,,,,
1973,1953,83,83124,Seillans,1973-04-18 15:20:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (travaux),,,,,
1973,1134,2A,2A004,Ajaccio,1973-04-18 17:08:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1973,1954,83,83087,Nans-les-Pins,1973-04-19 11:48:00,10000,4700,4800,0,,,,,,500,,1.0,Involontaire (particulier),,,,,
1973,1955,83,83017,Belgentier,1973-04-19 13:05:00,40000,18800,19200,0,,,,,,2000,,1.0,Involontaire (travaux),,,,,
1973,1956,83,83154,Saint-Antonin-du-Var,1973-04-19 15:50:00,270000,126900,129600,0,,,,,,13500,,1.0,Involontaire (travaux),,,,,
1973,1136,2A,2A004,Ajaccio,1973-04-19 15:55:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1137,2B,2B283,Solaro,1973-04-19 16:16:00,10000,4700,4800,0,,,,,,500,,,,,,,,
1973,1957,83,83043,Collobrières,1973-04-19 16:16:00,250000,117500,120000,0,,,,,,12500,,1.0,Involontaire (travaux),,,,,
1973,1958,83,83008,Bagnols-en-Forêt,1973-04-19 17:05:00,30000,14100,14400,0,,,,,,1500,,1.0,,,,,,
1973,1717,34,34200,Pézènes-les-Mines,1973-04-19 18:10:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,1959,83,83004,Les Arcs,1973-04-19 18:14:00,1000,470,480,0,,,,,,50,,1.0,Naturelle,,,,,
1973,587,13,13041,Gardanne,1973-04-19 18:45:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1135,2A,2A285,Sorbollano,1973-04-19 19:05:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1973,1938,83,83079,La Môle,1973-04-20 11:01:00,15000,7050,7200,0,,,,,,750,,3.0,,,,,,
1973,1960,83,83045,Correns,1973-04-20 11:25:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1962,83,83014,Baudinard-sur-Verdon,1973-04-20 12:10:00,1000,470,480,0,,,,,,50,,1.0,Involontaire (particulier),,,,,
1973,1961,83,83116,Saint-Maximin-la-Sainte-Baume,1973-04-20 13:35:00,40000,18800,19200,0,,,,,,2000,,1.0,,,,,,
1973,119,06,06147,Tourrette-Levens,1973-04-20 13:50:00,890000,418300,427200,0,,,,,,44500,,1.0,,,,,,
1973,2289,84,84131,Taillades,1973-04-20 16:00:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1973,1963,83,83014,Baudinard-sur-Verdon,1973-04-20 17:40:00,20000,9400,9600,0,,,,,,1000,,1.0,Involontaire (particulier),,,,,
1973,588,13,13034,Eygalières,1973-04-20 20:02:00,50000,23500,24000,0,,,,,,2500,,1.0,,,,,,
1973,120,06,06122,Saint-Jeannet,1973-04-22 14:40:00,20000,9400,9600,0,,,,,,1000,,1.0,,,,,,
1973,2288,84,84049,Gigondas,1973-04-22 21:00:00,10000,4700,4800,0,,,,,,500,,1.0,,,,,,
1973,1964,83,83041,Claviers,1973-04-23 12:00:00,1000,470,480,0,,,,,,50,,1.0,,,,,,
1973,1965,83,83047,La Crau,1973-04-24 06:30:00,1000,470,480,0,,,,,,50,,1.0,Accidentelle,,,,,
1973,1138,2B,2B096,Corte,1973-04-25 10:00:00,8000,3760,3840,0,,,,,,400,,,,,,,,
1973,1966,83,83072,Lorgues,1973-04-25 15:28:00,1000,470,480,0,,,,,,50,,5.0,Involontaire (travaux),,,,,
